Points,100m,110mH,200m,300m,400m,400mH,4x100m,4x200m,4x400m,600m,800m,1000m,1500m,Mile,2000m,2000m SC,3000m,3000m SC,2 Miles,5000m,10000m,10 km,15 km,10 Miles,20 km,HM,25 km,30 km,Marathon,100 km
577,14.37,17.95,29.45,48.28,1:08.49,1:17.40,59.51,2:06.80,4:47.80,1:54.42,2:38.42,3:27.09,5:32.49,5:57.45,7:37.97,8:41.91,12:03.28,14:09.59,12:59.09,20:54.95,44:24.15,44:40,1:08:17,1:13:31,1:32:19,1:37:37,1:58:33,2:26:01,3:35:52,9:51:45
576,,17.96,29.47,48.31,1:08.53,1:17.44,59.54,2:06.88,4:47.96,1:54.48,2:38.50,3:27.20,5:32.67,5:57.64,7:38.22,8:42.22,12:03.70,14:10.17,12:59.54,20:55.68,44:25.74,44:41,1:08:19,1:13:34,1:32:23,1:37:40,1:58:37,2:26:07,3:36:00,9:52:08
575,14.38,17.98,29.48,48.33,1:08.57,1:17.49,59.57,2:06.95,4:48.13,1:54.54,2:38.58,3:27.31,5:32.85,5:57.83,7:38.48,8:42.53,12:04.11,14:10.74,12:59.99,20:56.41,44:27.33,44:43,1:08:22,1:13:36,1:32:26,1:37:44,1:58:42,2:26:12,3:36:09,9:52:30
574,14.39,17.99,29.49,48.36,1:08.60,1:17.53,59.61,2:07.02,4:48.30,1:54.60,2:38.65,3:27.41,5:33.03,5:58.03,7:38.73,8:42.85,12:04.52,14:11.31,13:00.44,20:57.15,44:28.93,44:44,1:08:24,1:13:39,1:32:29,1:37:47,1:58:46,2:26:18,3:36:18,9:52:52
573,,18.0,29.51,48.38,1:08.64,1:17.58,59.64,2:07.10,4:48.47,1:54.66,2:38.73,3:27.52,5:33.21,5:58.22,7:38.98,8:43.16,12:04.94,14:11.89,13:00.89,20:57.88,44:30.52,44:46,1:08:27,1:13:42,1:32:33,1:37:51,1:58:50,2:26:24,3:36:26,9:53:15
572,14.4,18.01,29.52,48.41,1:08.67,1:17.63,59.67,2:07.17,4:48.63,1:54.72,2:38.81,3:27.63,5:33.39,5:58.41,7:39.24,8:43.47,12:05.35,14:12.46,13:01.34,20:58.61,44:32.12,44:47,1:08:29,1:13:44,1:32:36,1:37:54,1:58:55,2:26:29,3:36:35,9:53:37
571,14.41,18.02,29.54,48.43,1:08.71,1:17.67,59.71,2:07.25,4:48.80,1:54.78,2:38.89,3:27.73,5:33.57,5:58.61,7:39.49,8:43.78,12:05.77,14:13.04,13:01.79,20:59.35,44:33.72,44:49,1:08:32,1:13:47,1:32:39,1:37:58,1:58:59,2:26:35,3:36:43,9:53:59
570,,18.03,29.55,48.46,1:08.75,1:17.72,59.74,2:07.32,4:48.97,1:54.84,2:38.97,3:27.84,5:33.75,5:58.80,7:39.75,8:44.09,12:06.18,14:13.61,13:02.24,21:00.09,44:35.32,44:51,1:08:34,1:13:50,1:32:43,1:38:01,1:59:04,2:26:40,3:36:52,9:54:22
569,14.42,18.04,29.56,48.48,1:08.78,1:17.76,59.77,2:07.39,4:49.13,1:54.90,2:39.05,3:27.95,5:33.93,5:58.99,7:40.00,8:44.40,12:06.60,14:14.19,13:02.69,21:00.82,44:36.92,44:52,1:08:36,1:13:52,1:32:46,1:38:05,1:59:08,2:26:46,3:37:00,9:54:44
568,14.43,18.05,29.58,48.51,1:08.82,1:17.81,59.81,2:07.47,4:49.30,1:54.97,2:39.13,3:28.06,5:34.11,5:59.19,7:40.26,8:44.72,12:07.01,14:14.76,13:03.14,21:01.56,44:38.52,44:54,1:08:39,1:13:55,1:32:49,1:38:08,1:59:12,2:26:51,3:37:09,9:55:07
567,,18.06,29.59,48.53,1:08.85,1:17.86,59.84,2:07.54,4:49.47,1:55.03,2:39.21,3:28.16,5:34.29,5:59.38,7:40.51,8:45.03,12:07.43,14:15.34,13:03.59,21:02.30,44:40.13,44:55,1:08:41,1:13:58,1:32:53,1:38:12,1:59:17,2:26:57,3:37:18,9:55:29
566,14.44,18.07,29.61,48.56,1:08.89,1:17.90,59.87,2:07.62,4:49.64,1:55.09,2:39.29,3:28.27,5:34.47,5:59.58,7:40.77,8:45.34,12:07.85,14:15.92,13:04.04,21:03.04,44:41.73,44:57,1:08:44,1:14:00,1:32:56,1:38:15,1:59:21,2:27:02,3:37:26,9:55:52
565,14.45,18.08,29.62,48.58,1:08.93,1:17.95,59.91,2:07.69,4:49.81,1:55.15,2:39.37,3:28.38,5:34.66,5:59.77,7:41.02,8:45.66,12:08.27,14:16.50,13:04.50,21:03.78,44:43.34,44:59,1:08:46,1:14:03,1:32:59,1:38:19,1:59:25,2:27:08,3:37:35,9:56:14
564,,18.09,29.63,48.61,1:08.96,1:17.99,59.94,2:07.77,4:49.98,1:55.21,2:39.45,3:28.49,5:34.84,5:59.97,7:41.28,8:45.97,12:08.68,14:17.08,13:04.95,21:04.52,44:44.95,45:00,1:08:49,1:14:05,1:33:03,1:38:22,1:59:30,2:27:14,3:37:43,9:56:37
563,14.46,18.1,29.65,48.64,1:09.00,1:18.04,59.98,2:07.84,4:50.14,1:55.27,2:39.53,3:28.59,5:35.02,6:00.16,7:41.53,8:46.28,12:09.10,14:17.65,13:05.40,21:05.26,44:46.56,45:02,1:08:51,1:14:08,1:33:06,1:38:26,1:59:34,2:27:19,3:37:52,9:56:59
562,14.47,18.11,29.66,48.66,1:09.04,1:18.09,1:00.01,2:07.92,4:50.31,1:55.33,2:39.61,3:28.70,5:35.20,6:00.36,7:41.79,8:46.60,12:09.52,14:18.23,13:05.86,21:06.00,44:48.17,45:03,1:08:54,1:14:11,1:33:09,1:38:29,1:59:39,2:27:25,3:38:01,9:57:22
561,,18.12,29.68,48.69,1:09.07,1:18.13,1:00.04,2:07.99,4:50.48,1:55.39,2:39.70,3:28.81,5:35.38,6:00.55,7:42.05,8:46.91,12:09.94,14:18.81,13:06.31,21:06.74,44:49.78,45:05,1:08:56,1:14:13,1:33:13,1:38:33,1:59:43,2:27:30,3:38:09,9:57:44
560,14.48,18.13,29.69,48.71,1:09.11,1:18.18,1:00.08,2:08.07,4:50.65,1:55.45,2:39.78,3:28.92,5:35.57,6:00.75,7:42.30,8:47.23,12:10.36,14:19.39,13:06.77,21:07.49,44:51.40,45:07,1:08:59,1:14:16,1:33:16,1:38:37,1:59:48,2:27:36,3:38:18,9:58:07
559,14.49,18.14,29.7,48.74,1:09.15,1:18.22,1:00.11,2:08.14,4:50.82,1:55.51,2:39.86,3:29.03,5:35.75,6:00.95,7:42.56,8:47.54,12:10.78,14:19.98,13:07.22,21:08.23,44:53.01,45:08,1:09:01,1:14:19,1:33:19,1:38:40,1:59:52,2:27:41,3:38:27,9:58:29
558,,18.15,29.72,48.76,1:09.18,1:18.27,1:00.15,2:08.22,4:50.99,1:55.58,2:39.94,3:29.13,5:35.93,6:01.14,7:42.82,8:47.86,12:11.20,14:20.56,13:07.68,21:08.98,44:54.63,45:10,1:09:04,1:14:21,1:33:23,1:38:44,1:59:56,2:27:47,3:38:35,9:58:52
557,14.5,18.16,29.73,48.79,1:09.22,1:18.32,1:00.18,2:08.29,4:51.16,1:55.64,2:40.02,3:29.24,5:36.11,6:01.34,7:43.07,8:48.17,12:11.62,14:21.14,13:08.13,21:09.72,44:56.25,45:11,1:09:06,1:14:24,1:33:26,1:38:47,2:00:01,2:27:53,3:38:44,9:59:15
556,14.51,18.18,29.75,48.81,1:09.26,1:18.36,1:00.21,2:08.37,4:51.33,1:55.70,2:40.10,3:29.35,5:36.30,6:01.53,7:43.33,8:48.49,12:12.04,14:21.72,13:08.59,21:10.47,44:57.87,45:13,1:09:08,1:14:27,1:33:29,1:38:51,2:00:05,2:27:58,3:38:53,9:59:37
555,14.52,18.19,29.76,48.84,1:09.29,1:18.41,1:00.25,2:08.44,4:51.50,1:55.76,2:40.18,3:29.46,5:36.48,6:01.73,7:43.59,8:48.81,12:12.46,14:22.31,13:09.05,21:11.21,44:59.49,45:15,1:09:11,1:14:29,1:33:33,1:38:54,2:00:10,2:28:04,3:39:01,10:00:00
554,,18.2,29.78,48.86,1:09.33,1:18.46,1:00.28,2:08.52,4:51.67,1:55.82,2:40.26,3:29.57,5:36.66,6:01.93,7:43.85,8:49.12,12:12.88,14:22.89,13:09.50,21:11.96,45:01.11,45:16,1:09:13,1:14:32,1:33:36,1:38:58,2:00:14,2:28:10,3:39:10,10:00:23
553,14.53,18.21,29.79,48.89,1:09.37,1:18.50,1:00.32,2:08.59,4:51.84,1:55.88,2:40.34,3:29.68,5:36.85,6:02.12,7:44.11,8:49.44,12:13.30,14:23.47,13:09.96,21:12.71,45:02.74,45:18,1:09:16,1:14:35,1:33:40,1:39:02,2:00:19,2:28:15,3:39:19,10:00:46
552,14.54,18.22,29.8,48.91,1:09.40,1:18.55,1:00.35,2:08.67,4:52.01,1:55.94,2:40.42,3:29.79,5:37.03,6:02.32,7:44.37,8:49.76,12:13.72,14:24.06,13:10.42,21:13.46,45:04.36,45:19,1:09:18,1:14:37,1:33:43,1:39:05,2:00:23,2:28:21,3:39:28,10:01:08
551,,18.23,29.82,48.94,1:09.44,1:18.60,1:00.38,2:08.74,4:52.18,1:56.01,2:40.50,3:29.89,5:37.22,6:02.52,7:44.62,8:50.07,12:14.15,14:24.64,13:10.88,21:14.20,45:05.99,45:21,1:09:21,1:14:40,1:33:46,1:39:09,2:00:28,2:28:26,3:39:36,10:01:31
550,14.55,18.24,29.83,48.96,1:09.48,1:18.64,1:00.42,2:08.82,4:52.35,1:56.07,2:40.58,3:30.00,5:37.40,6:02.72,7:44.88,8:50.39,12:14.57,14:25.23,13:11.34,21:14.95,45:07.62,45:23,1:09:23,1:14:43,1:33:50,1:39:12,2:00:32,2:28:32,3:39:45,10:01:54
549,14.56,18.25,29.85,48.99,1:09.51,1:18.69,1:00.45,2:08.89,4:52.52,1:56.13,2:40.67,3:30.11,5:37.58,6:02.91,7:45.14,8:50.71,12:14.99,14:25.82,13:11.80,21:15.70,45:09.25,45:24,1:09:26,1:14:46,1:33:53,1:39:16,2:00:36,2:28:38,3:39:54,10:02:17
548,,18.26,29.86,49.02,1:09.55,1:18.74,1:00.49,2:08.97,4:52.69,1:56.19,2:40.75,3:30.22,5:37.77,6:03.11,7:45.40,8:51.03,12:15.42,14:26.40,13:12.25,21:16.46,45:10.88,45:26,1:09:28,1:14:48,1:33:57,1:39:19,2:00:41,2:28:43,3:40:03,10:02:39
547,14.57,18.27,29.88,49.04,1:09.59,1:18.78,1:00.52,2:09.05,4:52.86,1:56.25,2:40.83,3:30.33,5:37.95,6:03.31,7:45.66,8:51.35,12:15.84,14:26.99,13:12.71,21:17.21,45:12.51,45:27,1:09:31,1:14:51,1:34:00,1:39:23,2:00:45,2:28:49,3:40:11,10:03:02
546,14.58,18.28,29.89,49.07,1:09.62,1:18.83,1:00.55,2:09.12,4:53.03,1:56.32,2:40.91,3:30.44,5:38.14,6:03.51,7:45.92,8:51.67,12:16.27,14:27.58,13:13.18,21:17.96,45:14.15,45:29,1:09:33,1:14:54,1:34:03,1:39:27,2:00:50,2:28:55,3:40:20,10:03:25
545,,18.29,29.9,49.09,1:09.66,1:18.88,1:00.59,2:09.20,4:53.20,1:56.38,2:40.99,3:30.55,5:38.32,6:03.71,7:46.18,8:51.98,12:16.69,14:28.17,13:13.64,21:18.71,45:15.78,45:31,1:09:36,1:14:56,1:34:07,1:39:30,2:00:54,2:29:00,3:40:29,10:03:48
544,14.59,18.3,29.92,49.12,1:09.70,1:18.92,1:00.62,2:09.27,4:53.37,1:56.44,2:41.07,3:30.66,5:38.51,6:03.90,7:46.44,8:52.30,12:17.12,14:28.76,13:14.10,21:19.47,45:17.42,45:32,1:09:38,1:14:59,1:34:10,1:39:34,2:00:59,2:29:06,3:40:38,10:04:11
543,14.6,18.31,29.93,49.14,1:09.73,1:18.97,1:00.66,2:09.35,4:53.55,1:56.50,2:41.16,3:30.77,5:38.69,6:04.10,7:46.70,8:52.62,12:17.54,14:29.35,13:14.56,21:20.22,45:19.06,45:34,1:09:41,1:15:02,1:34:14,1:39:37,2:01:03,2:29:12,3:40:46,10:04:34
542,,18.33,29.95,49.17,1:09.77,1:19.02,1:00.69,2:09.43,4:53.72,1:56.56,2:41.24,3:30.88,5:38.88,6:04.30,7:46.96,8:52.94,12:17.97,14:29.94,13:15.02,21:20.98,45:20.70,45:36,1:09:43,1:15:04,1:34:17,1:39:41,2:01:08,2:29:17,3:40:55,10:04:57
541,14.61,18.34,29.96,49.19,1:09.81,1:19.06,1:00.73,2:09.50,4:53.89,1:56.63,2:41.32,3:30.99,5:39.06,6:04.50,7:47.23,8:53.26,12:18.39,14:30.53,13:15.48,21:21.73,45:22.34,45:37,1:09:46,1:15:07,1:34:20,1:39:45,2:01:12,2:29:23,3:41:04,10:05:20
540,14.62,18.35,29.98,49.22,1:09.85,1:19.11,1:00.76,2:09.58,4:54.06,1:56.69,2:41.40,3:31.10,5:39.25,6:04.70,7:47.49,8:53.58,12:18.82,14:31.12,13:15.95,21:22.49,45:23.99,45:39,1:09:48,1:15:10,1:34:24,1:39:48,2:01:17,2:29:29,3:41:13,10:05:43
539,,18.36,29.99,49.25,1:09.88,1:19.16,1:00.80,2:09.66,4:54.23,1:56.75,2:41.48,3:31.21,5:39.44,6:04.90,7:47.75,8:53.91,12:19.25,14:31.71,13:16.41,21:23.25,45:25.63,45:40,1:09:51,1:15:13,1:34:27,1:39:52,2:01:21,2:29:34,3:41:22,10:06:06
538,14.63,18.37,30.0,49.27,1:09.92,1:19.21,1:00.83,2:09.73,4:54.41,1:56.81,2:41.57,3:31.32,5:39.62,6:05.10,7:48.01,8:54.23,12:19.68,14:32.30,13:16.87,21:24.00,45:27.28,45:42,1:09:53,1:15:15,1:34:31,1:39:56,2:01:26,2:29:40,3:41:31,10:06:29
537,14.64,18.38,30.02,49.30,1:09.96,1:19.25,1:00.86,2:09.81,4:54.58,1:56.88,2:41.65,3:31.43,5:39.81,6:05.30,7:48.27,8:54.55,12:20.10,14:32.90,13:17.34,21:24.76,45:28.93,45:44,1:09:56,1:15:18,1:34:34,1:39:59,2:01:30,2:29:46,3:41:39,10:06:52
536,,18.39,30.03,49.32,1:10.00,1:19.30,1:00.90,2:09.88,4:54.75,1:56.94,2:41.73,3:31.54,5:40.00,6:05.50,7:48.54,8:54.87,12:20.53,14:33.49,13:17.80,21:25.52,45:30.58,45:45,1:09:59,1:15:21,1:34:37,1:40:03,2:01:35,2:29:52,3:41:48,10:07:15
535,14.65,18.4,30.05,49.35,1:10.03,1:19.35,1:00.93,2:09.96,4:54.92,1:57.00,2:41.81,3:31.65,5:40.18,6:05.70,7:48.80,8:55.19,12:20.96,14:34.08,13:18.27,21:26.28,45:32.23,45:47,1:10:01,1:15:23,1:34:41,1:40:06,2:01:39,2:29:57,3:41:57,10:07:38
534,14.66,18.41,30.06,49.38,1:10.07,1:19.40,1:00.97,2:10.04,4:55.10,1:57.06,2:41.89,3:31.76,5:40.37,6:05.90,7:49.06,8:55.51,12:21.39,14:34.68,13:18.73,21:27.04,45:33.88,45:49,1:10:04,1:15:26,1:34:44,1:40:10,2:01:44,2:30:03,3:42:06,10:08:01
533,,18.42,30.08,49.40,1:10.11,1:19.44,1:01.00,2:10.11,4:55.27,1:57.13,2:41.98,3:31.87,5:40.56,6:06.10,7:49.32,8:55.84,12:21.82,14:35.27,13:19.20,21:27.80,45:35.54,45:50,1:10:06,1:15:29,1:34:48,1:40:14,2:01:49,2:30:09,3:42:15,10:08:25
532,14.67,18.43,30.09,49.43,1:10.14,1:19.49,1:01.04,2:10.19,4:55.44,1:57.19,2:42.06,3:31.98,5:40.74,6:06.30,7:49.59,8:56.16,12:22.25,14:35.87,13:19.67,21:28.57,45:37.19,45:52,1:10:09,1:15:32,1:34:51,1:40:17,2:01:53,2:30:15,3:42:24,10:08:48
531,14.68,18.44,30.11,49.45,1:10.18,1:19.54,1:01.07,2:10.27,4:55.62,1:57.25,2:42.14,3:32.09,5:40.93,6:06.50,7:49.85,8:56.48,12:22.68,14:36.46,13:20.13,21:29.33,45:38.85,45:54,1:10:11,1:15:34,1:34:55,1:40:21,2:01:58,2:30:20,3:42:33,10:09:11
530,14.69,18.46,30.12,49.48,1:10.22,1:19.59,1:01.11,2:10.35,4:55.79,1:57.31,2:42.23,3:32.21,5:41.12,6:06.70,7:50.11,8:56.81,12:23.11,14:37.06,13:20.60,21:30.09,45:40.51,45:55,1:10:14,1:15:37,1:34:58,1:40:25,2:02:02,2:30:26,3:42:42,10:09:34
529,,18.47,30.13,49.50,1:10.26,1:19.63,1:01.14,2:10.42,4:55.97,1:57.38,2:42.31,3:32.32,5:41.31,6:06.90,7:50.38,8:57.13,12:23.54,14:37.66,13:21.07,21:30.86,45:42.17,45:57,1:10:16,1:15:40,1:35:02,1:40:28,2:02:07,2:30:32,3:42:50,10:09:57
528,14.7,18.48,30.15,49.53,1:10.29,1:19.68,1:01.18,2:10.50,4:56.14,1:57.44,2:42.39,3:32.43,5:41.49,6:07.11,7:50.64,8:57.46,12:23.97,14:38.26,13:21.54,21:31.62,45:43.83,45:59,1:10:19,1:15:43,1:35:05,1:40:32,2:02:11,2:30:38,3:42:59,10:10:21
527,14.71,18.49,30.16,49.56,1:10.33,1:19.73,1:01.21,2:10.58,4:56.31,1:57.50,2:42.47,3:32.54,5:41.68,6:07.31,7:50.91,8:57.78,12:24.41,14:38.86,13:22.01,21:32.39,45:45.49,46:00,1:10:21,1:15:45,1:35:08,1:40:36,2:02:16,2:30:43,3:43:08,10:10:44
526,,18.5,30.18,49.58,1:10.37,1:19.78,1:01.25,2:10.65,4:56.49,1:57.57,2:42.56,3:32.65,5:41.87,6:07.51,7:51.17,8:58.10,12:24.84,14:39.45,13:22.48,21:33.16,45:47.16,46:02,1:10:24,1:15:48,1:35:12,1:40:39,2:02:20,2:30:49,3:43:17,10:11:07
525,14.72,18.51,30.19,49.61,1:10.41,1:19.82,1:01.28,2:10.73,4:56.66,1:57.63,2:42.64,3:32.76,5:42.06,6:07.71,7:51.44,8:58.43,12:25.27,14:40.05,13:22.95,21:33.92,45:48.83,46:03,1:10:26,1:15:51,1:35:15,1:40:43,2:02:25,2:30:55,3:43:26,10:11:31
524,14.73,18.52,30.21,49.63,1:10.45,1:19.87,1:01.32,2:10.81,4:56.84,1:57.69,2:42.72,3:32.87,5:42.25,6:07.91,7:51.70,8:58.76,12:25.70,14:40.65,13:23.42,21:34.69,45:50.50,46:05,1:10:29,1:15:53,1:35:19,1:40:47,2:02:29,2:31:01,3:43:35,10:11:54
523,,18.53,30.22,49.66,1:10.48,1:19.92,1:01.35,2:10.89,4:57.01,1:57.76,2:42.81,3:32.99,5:42.44,6:08.12,7:51.97,8:59.08,12:26.14,14:41.26,13:23.89,21:35.46,45:52.17,46:07,1:10:32,1:15:56,1:35:22,1:40:50,2:02:34,2:31:06,3:43:44,10:12:17
522,14.74,18.54,30.24,49.69,1:10.52,1:19.97,1:01.39,2:10.96,4:57.19,1:57.82,2:42.89,3:33.10,5:42.62,6:08.32,7:52.24,8:59.41,12:26.57,14:41.86,13:24.36,21:36.23,45:53.84,46:08,1:10:34,1:15:59,1:35:26,1:40:54,2:02:39,2:31:12,3:43:53,10:12:41
521,14.75,18.55,30.25,49.71,1:10.56,1:20.02,1:01.42,2:11.04,4:57.36,1:57.88,2:42.97,3:33.21,5:42.81,6:08.52,7:52.50,8:59.73,12:27.01,14:42.46,13:24.83,21:37.00,45:55.51,46:10,1:10:37,1:16:02,1:35:29,1:40:58,2:02:43,2:31:18,3:44:02,10:13:04
520,,18.56,30.27,49.74,1:10.60,1:20.06,1:01.46,2:11.12,4:57.54,1:57.95,2:43.06,3:33.32,5:43.00,6:08.72,7:52.77,9:00.06,12:27.44,14:43.06,13:25.30,21:37.77,45:57.19,46:12,1:10:39,1:16:05,1:35:33,1:41:01,2:02:48,2:31:24,3:44:11,10:13:28
519,14.76,18.58,30.28,49.77,1:10.63,1:20.11,1:01.49,2:11.20,4:57.71,1:58.01,2:43.14,3:33.43,5:43.19,6:08.93,7:53.03,9:00.39,12:27.88,14:43.66,13:25.77,21:38.54,45:58.86,46:13,1:10:42,1:16:07,1:35:36,1:41:05,2:02:52,2:31:30,3:44:20,10:13:51
518,14.77,18.59,30.29,49.79,1:10.67,1:20.16,1:01.53,2:11.27,4:57.89,1:58.07,2:43.22,3:33.55,5:43.38,6:09.13,7:53.30,9:00.71,12:28.31,14:44.27,13:26.25,21:39.31,46:00.54,46:15,1:10:44,1:16:10,1:35:40,1:41:09,2:02:57,2:31:35,3:44:29,10:14:15
517,14.78,18.6,30.31,49.82,1:10.71,1:20.21,1:01.56,2:11.35,4:58.06,1:58.14,2:43.31,3:33.66,5:43.57,6:09.33,7:53.57,9:01.04,12:28.75,14:44.87,13:26.72,21:40.09,46:02.22,46:17,1:10:47,1:16:13,1:35:43,1:41:13,2:03:02,2:31:41,3:44:38,10:14:38
516,,18.61,30.32,49.84,1:10.75,1:20.26,1:01.60,2:11.43,4:58.24,1:58.20,2:43.39,3:33.77,5:43.76,6:09.54,7:53.84,9:01.37,12:29.19,14:45.48,13:27.19,21:40.86,46:03.90,46:18,1:10:49,1:16:16,1:35:47,1:41:16,2:03:06,2:31:47,3:44:47,10:15:02
515,14.79,18.62,30.34,49.87,1:10.79,1:20.30,1:01.63,2:11.51,4:58.42,1:58.26,2:43.48,3:33.88,5:43.95,6:09.74,7:54.10,9:01.70,12:29.62,14:46.08,13:27.67,21:41.64,46:05.59,46:20,1:10:52,1:16:18,1:35:50,1:41:20,2:03:11,2:31:53,3:44:56,10:15:25
514,14.8,18.63,30.35,49.90,1:10.82,1:20.35,1:01.67,2:11.59,4:58.59,1:58.33,2:43.56,3:34.00,5:44.14,6:09.95,7:54.37,9:02.03,12:30.06,14:46.69,13:28.14,21:42.41,46:07.27,46:22,1:10:55,1:16:21,1:35:54,1:41:24,2:03:15,2:31:59,3:45:05,10:15:49
513,,18.64,30.37,49.92,1:10.86,1:20.40,1:01.70,2:11.67,4:58.77,1:58.39,2:43.64,3:34.11,5:44.33,6:10.15,7:54.64,9:02.36,12:30.50,14:47.30,13:28.62,21:43.19,46:08.96,46:23,1:10:57,1:16:24,1:35:57,1:41:27,2:03:20,2:32:05,3:45:14,10:16:12
512,14.81,18.65,30.38,49.95,1:10.90,1:20.45,1:01.74,2:11.74,4:58.95,1:58.46,2:43.73,3:34.22,5:44.52,6:10.36,7:54.91,9:02.69,12:30.94,14:47.90,13:29.09,21:43.97,46:10.64,46:25,1:11:00,1:16:27,1:36:01,1:41:31,2:03:25,2:32:10,3:45:23,10:16:36
511,14.82,18.66,30.4,49.98,1:10.94,1:20.50,1:01.77,2:11.82,4:59.12,1:58.52,2:43.81,3:34.34,5:44.71,6:10.56,7:55.18,9:03.01,12:31.37,14:48.51,13:29.57,21:44.74,46:12.33,46:27,1:11:02,1:16:29,1:36:04,1:41:35,2:03:29,2:32:16,3:45:32,10:17:00
510,,18.68,30.41,50.00,1:10.98,1:20.55,1:01.81,2:11.90,4:59.30,1:58.58,2:43.90,3:34.45,5:44.91,6:10.77,7:55.45,9:03.34,12:31.81,14:49.12,13:30.04,21:45.52,46:14.03,46:28,1:11:05,1:16:32,1:36:08,1:41:39,2:03:34,2:32:22,3:45:41,10:17:23
509,14.83,18.69,30.43,50.03,1:11.02,1:20.59,1:01.85,2:11.98,4:59.48,1:58.65,2:43.98,3:34.56,5:45.10,6:10.97,7:55.72,9:03.68,12:32.25,14:49.73,13:30.52,21:46.30,46:15.72,46:30,1:11:08,1:16:35,1:36:11,1:41:42,2:03:39,2:32:28,3:45:50,10:17:47
508,14.84,18.7,30.44,50.06,1:11.05,1:20.64,1:01.88,2:12.06,4:59.66,1:58.71,2:44.07,3:34.68,5:45.29,6:11.18,7:55.99,9:04.01,12:32.69,14:50.34,13:31.00,21:47.08,46:17.41,46:32,1:11:10,1:16:38,1:36:15,1:41:46,2:03:43,2:32:34,3:45:59,10:18:11
507,14.85,18.71,30.46,50.08,1:11.09,1:20.69,1:01.92,2:12.14,4:59.83,1:58.78,2:44.15,3:34.79,5:45.48,6:11.38,7:56.26,9:04.34,12:33.13,14:50.95,13:31.48,21:47.86,46:19.11,46:33,1:11:13,1:16:41,1:36:18,1:41:50,2:03:48,2:32:40,3:46:09,10:18:34
506,,18.72,30.47,50.11,1:11.13,1:20.74,1:01.95,2:12.22,5:00.01,1:58.84,2:44.24,3:34.90,5:45.67,6:11.59,7:56.53,9:04.67,12:33.57,14:51.56,13:31.96,21:48.64,46:20.81,46:35,1:11:15,1:16:43,1:36:22,1:41:53,2:03:53,2:32:46,3:46:18,10:18:58
505,14.86,18.73,30.49,50.14,1:11.17,1:20.79,1:01.99,2:12.29,5:00.19,1:58.91,2:44.32,3:35.02,5:45.86,6:11.79,7:56.80,9:05.00,12:34.02,14:52.17,13:32.43,21:49.43,46:22.51,46:37,1:11:18,1:16:46,1:36:25,1:41:57,2:03:57,2:32:52,3:46:27,10:19:22
504,14.87,18.74,30.5,50.16,1:11.21,1:20.84,1:02.02,2:12.37,5:00.37,1:58.97,2:44.41,3:35.13,5:46.06,6:12.00,7:57.07,9:05.33,12:34.46,14:52.78,13:32.91,21:50.21,46:24.21,46:39,1:11:21,1:16:49,1:36:29,1:42:01,2:04:02,2:32:57,3:46:36,10:19:46
503,,18.75,30.52,50.19,1:11.25,1:20.89,1:02.06,2:12.45,5:00.54,1:59.04,2:44.49,3:35.25,5:46.25,6:12.21,7:57.34,9:05.66,12:34.90,14:53.39,13:33.39,21:50.99,46:25.91,46:40,1:11:23,1:16:52,1:36:33,1:42:05,2:04:07,2:33:03,3:46:45,10:20:10
502,14.88,18.76,30.53,50.22,1:11.28,1:20.93,1:02.09,2:12.53,5:00.72,1:59.10,2:44.58,3:35.36,5:46.44,6:12.41,7:57.61,9:06.00,12:35.34,14:54.01,13:33.87,21:51.78,46:27.62,46:42,1:11:26,1:16:55,1:36:36,1:42:08,2:04:11,2:33:09,3:46:54,10:20:33
501,14.89,18.78,30.55,50.24,1:11.32,1:20.98,1:02.13,2:12.61,5:00.90,1:59.16,2:44.66,3:35.47,5:46.64,6:12.62,7:57.88,9:06.33,12:35.79,14:54.62,13:34.35,21:52.56,46:29.32,46:44,1:11:28,1:16:58,1:36:40,1:42:12,2:04:16,2:33:15,3:47:03,10:20:57
500,14.9,18.79,30.56,50.27,1:11.36,1:21.03,1:02.17,2:12.69,5:01.08,1:59.23,2:44.75,3:35.59,5:46.83,6:12.83,7:58.15,9:06.66,12:36.23,14:55.24,13:34.84,21:53.35,46:31.03,46:45,1:11:31,1:17:00,1:36:43,1:42:16,2:04:21,2:33:21,3:47:13,10:21:21
499,,18.8,30.58,50.30,1:11.40,1:21.08,1:02.20,2:12.77,5:01.26,1:59.29,2:44.83,3:35.70,5:47.02,6:13.03,7:58.42,9:07.00,12:36.67,14:55.85,13:35.32,21:54.14,46:32.74,46:47,1:11:34,1:17:03,1:36:47,1:42:20,2:04:25,2:33:27,3:47:22,10:21:45
498,14.91,18.81,30.59,50.32,1:11.44,1:21.13,1:02.24,2:12.85,5:01.44,1:59.36,2:44.92,3:35.82,5:47.21,6:13.24,7:58.70,9:07.33,12:37.12,14:56.47,13:35.80,21:54.92,46:34.45,46:49,1:11:36,1:17:06,1:36:50,1:42:23,2:04:30,2:33:33,3:47:31,10:22:09
497,14.92,18.82,30.61,50.35,1:11.48,1:21.18,1:02.27,2:12.93,5:01.62,1:59.42,2:45.00,3:35.93,5:47.41,6:13.45,7:58.97,9:07.66,12:37.56,14:57.08,13:36.28,21:55.71,46:36.16,46:50,1:11:39,1:17:09,1:36:54,1:42:27,2:04:35,2:33:39,3:47:40,10:22:33
